kode_kabupaten,nama_kabupaten,kode_kec,nama_kec
180200,"Kab. Donggala, Prov. Sulawesi Tengah",180216,"Kec. Sojol"
180200,"Kab. Donggala, Prov. Sulawesi Tengah",180236,"Kec. Sojol Utara"
180200,"Kab. Donggala, Prov. Sulawesi Tengah",180225,"Kec. Tanantovea"
180700,"Kab. Morowali, Prov. Sulawesi Tengah",180709,"Kec. Bahodopi"
180700,"Kab. Morowali, Prov. Sulawesi Tengah",180713,"Kec. Bumi Raya"
180700,"Kab. Morowali, Prov. Sulawesi Tengah",180704,"Kec. Bungku Barat"
180700,"Kab. Morowali, Prov. Sulawesi Tengah",180716,"Kec. Bungku Pesisir"
180700,"Kab. Morowali, Prov. Sulawesi Tengah",180702,"Kec. Bungku Selatan"
180700,"Kab. Morowali, Prov. Sulawesi Tengah",180703,"Kec. Bungku Tengah"
180700,"Kab. Morowali, Prov. Sulawesi Tengah",180715,"Kec. Bungku Timur"
180700,"Kab. Morowali, Prov. Sulawesi Tengah",180701,"Kec. Menui Kepulauan"
180700,"Kab. Morowali, Prov. Sulawesi Tengah",180711,"Kec. Witaponda"
181200,"Kab. Morowali Utara, Prov. Sulawesi Tengah",181201,"Kec. Bungku Utara"
181200,"Kab. Morowali Utara, Prov. Sulawesi Tengah",181202,"Kec. Lembo"
181200,"Kab. Morowali Utara, Prov. Sulawesi Tengah",181203,"Kec. Lembo Raya"
181200,"Kab. Morowali Utara, Prov. Sulawesi Tengah",181204,"Kec. Mamosalato"
181200,"Kab. Morowali Utara, Prov. Sulawesi Tengah",181205,"Kec. Mori Atas"
181200,"Kab. Morowali Utara, Prov. Sulawesi Tengah",181206,"Kec. Mori Utara"
181200,"Kab. Morowali Utara, Prov. Sulawesi Tengah",181207,"Kec. Petasia"
181200,"Kab. Morowali Utara, Prov. Sulawesi Tengah",181210,"Kec. Petasia Barat"
181200,"Kab. Morowali Utara, Prov. Sulawesi Tengah",181208,"Kec. Petasia Timur"
181200,"Kab. Morowali Utara, Prov. Sulawesi Tengah",181209,"Kec. Soyo Jaya"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180803,"Kec. Ampibabo"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180821,"Kec. Balinggi"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180891,"Kec. Bolano"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180807,"Kec. Bolano Lambunu"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180808,"Kec. Kasimbar"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180812,"Kec. Mepanga"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180806,"Kec. Moutong"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180890,"Kec. Ongka Malino"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180818,"Kec. Palasa"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180802,"Kec. Parigi"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180814,"Kec. Parigi Barat"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180811,"Kec. Parigi Selatan"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180820,"Kec. Parigi Tengah"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180815,"Kec. Parigi Utara"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180801,"Kec. Sausu"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180893,"Kec. Sidoan"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180817,"Kec. Siniu"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180819,"Kec. Taopa"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180804,"Kec. Tinombo"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180810,"Kec. Tinombo Selatan"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180805,"Kec. Tomini"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180816,"Kec. Toribulu"
180800,"Kab. Parigi Moutong, Prov. Sulawesi Tengah",180809,"Kec. Torue"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180306,"Kec. Lage"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180320,"Kec. Lore Barat"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180324,"Kec. Lore Peore"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180302,"Kec. Lore Selatan"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180315,"Kec. Lore Tengah"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180323,"Kec. Lore Timur"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180304,"Kec. Lore Utara"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180316,"Kec. Pamona Barat"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180322,"Kec. Pamona Puselemba"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180301,"Kec. Pamona Selatan"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180325,"Kec. Pamona Tenggara"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180314,"Kec. Pamona Timur"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180303,"Kec. Pamona Utara"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180307,"Kec. Poso Kota"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180321,"Kec. Poso Kota Selatan"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180319,"Kec. Poso Kota Utara"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180305,"Kec. Poso Pesisir"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180317,"Kec. Poso Pesisir Selatan"
180300,"Kab. Poso, Prov. Sulawesi Tengah",180318,"Kec. Poso Pesisir Utara"
181000,"Kab. Sigi, Prov. Sulawesi Tengah",181007,"Kec. Dolo"
181000,"Kab. Sigi, Prov. Sulawesi Tengah",181009,"Kec. Dolo Barat"
181000,"Kab. Sigi, Prov. Sulawesi Tengah",181008,"Kec. Dolo Selatan"
181000,"Kab. Sigi, Prov. Sulawesi Tengah",181014,"Kec. Gumbasa"
181000,"Kab. Sigi, Prov. Sulawesi Tengah",181011,"Kec. Kinovaro"
181000,"Kab. Sigi, Prov. Sulawesi Tengah",181001,"Kec. Kulawi"
181000,"Kab. Sigi, Prov. Sulawesi Tengah",181003,"Kec. Kulawi Selatan"
181000,"Kab. Sigi, Prov. Sulawesi Tengah",181004,"Kec. Lindu"
181000,"Kab. Sigi, Prov. Sulawesi Tengah",181010,"Kec. Marawola"
181000,"Kab. Sigi, Prov. Sulawesi Tengah",181012,"Kec. Marawola Barat"
181000,"Kab. Sigi, Prov. Sulawesi Tengah",181006,"Kec. Nokilalaki"
181000,"Kab. Sigi, Prov. Sulawesi Tengah",181005,"Kec. Palolo"
181000,"Kab. Sigi, Prov. Sulawesi Tengah",181002,"Kec. Pipikoro"
181000,"Kab. Sigi, Prov. Sulawesi Tengah",181013,"Kec. Sigibiromaru"
181000,"Kab. Sigi, Prov. Sulawesi Tengah",181015,"Kec. Tanambulava"
180900,"Kab. Tojo Una-Una, Prov. Sulawesi Tengah",180904,"Kec. Ampana Kota"
180900,"Kab. Tojo Una-Una, Prov. Sulawesi Tengah",180903,"Kec. Ampana Tete"
180900,"Kab. Tojo Una-Una, Prov. Sulawesi Tengah",180911,"Kec. Batudaka"
180900,"Kab. Tojo Una-Una, Prov. Sulawesi Tengah",180910,"Kec. Ratolindo"
180900,"Kab. Tojo Una-Una, Prov. Sulawesi Tengah",180912,"Kec. Talatako"
180900,"Kab. Tojo Una-Una, Prov. Sulawesi Tengah",180907,"Kec. Togean"
180900,"Kab. Tojo Una-Una, Prov. Sulawesi Tengah",180901,"Kec. Tojo"
180900,"Kab. Tojo Una-Una, Prov. Sulawesi Tengah",180908,"Kec. Tojo Barat"
180900,"Kab. Tojo Una-Una, Prov. Sulawesi Tengah",180902,"Kec. Ulubongka"
180900,"Kab. Tojo Una-Una, Prov. Sulawesi Tengah",180905,"Kec. Una - Una"
180900,"Kab. Tojo Una-Una, Prov. Sulawesi Tengah",180909,"Kec. Walea Besar"
180900,"Kab. Tojo Una-Una, Prov. Sulawesi Tengah",180906,"Kec. Walea Kepulauan"
180600,"Kab. Tolitoli, Prov. Sulawesi Tengah",180604,"Kec. Baolan"
180600,"Kab. Tolitoli, Prov. Sulawesi Tengah",180608,"Kec. Basidondo"
180600,"Kab. Tolitoli, Prov. Sulawesi Tengah",180610,"Kec. Dako Pemean"
180600,"Kab. Tolitoli, Prov. Sulawesi Tengah",180601,"Kec. Dampal Selatan"
180600,"Kab. Tolitoli, Prov. Sulawesi Tengah",180602,"Kec. Dampal Utara"
180600,"Kab. Tolitoli, Prov. Sulawesi Tengah",180603,"Kec. Dondo"
180600,"Kab. Tolitoli, Prov. Sulawesi Tengah",180605,"Kec. Galang"
180600,"Kab. Tolitoli, Prov. Sulawesi Tengah",180609,"Kec. Lampasio"
180600,"Kab. Tolitoli, Prov. Sulawesi Tengah",180607,"Kec. Ogodeide"
180600,"Kab. Tolitoli, Prov. Sulawesi Tengah",180606,"Kec. Tolitoli Utara"
186000,"Kota Palu, Prov. Sulawesi Tengah",186008,"Kec. Mantikulore"
186000,"Kota Palu, Prov. Sulawesi Tengah",186001,"Kec. Palu Barat"
186000,"Kota Palu, Prov. Sulawesi Tengah",186002,"Kec. Palu Selatan"
186000,"Kota Palu, Prov. Sulawesi Tengah",186003,"Kec. Palu Timur"
186000,"Kota Palu, Prov. Sulawesi Tengah",186004,"Kec. Palu Utara"
186000,"Kota Palu, Prov. Sulawesi Tengah",186006,"Kec. Tatanga"
186000,"Kota Palu, Prov. Sulawesi Tengah",186007,"Kec. Tawaeli"
186000,"Kota Palu, Prov. Sulawesi Tengah",186005,"Kec. Ulujadi"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200701,"Kec. Kabaena"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200714,"Kec. Kabaena Barat"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200713,"Kec. Kabaena Selatan"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200716,"Kec. Kabaena Tengah"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200702,"Kec. Kabaena Timur"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200715,"Kec. Kabaena Utara"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200717,"Kec. Kep. Masaloka Raya"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200721,"Kec. Lantari Jaya"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200722,"Kec. Mata Usu"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200708,"Kec. Mataoleo"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200703,"Kec. Poleang"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200707,"Kec. Poleang Barat"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200711,"Kec. Poleang Selatan"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200719,"Kec. Poleang Tengah"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200712,"Kec. Poleang Tenggara"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200704,"Kec. Poleang Timur"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200710,"Kec. Poleang Utara"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200706,"Kec. Rarowatu"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200709,"Kec. Rarowatu Utara"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200705,"Kec. Rumbia"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200718,"Kec. Rumbia Tengah"
200700,"Kab. Bombana, Prov. Sulawesi Tenggara",200720,"Kec. Tontonunu"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200308,"Kec. Batauga"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200322,"Kec. Batu Atas"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200312,"Kec. Gu"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200324,"Kec. Kadatua"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200311,"Kec. Kapontori"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200313,"Kec. Lakudo"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200333,"Kec. Lapandewa"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200305,"Kec. Lasalimu"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200321,"Kec. Lasalimu Selatan"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200314,"Kec. Mawasangka"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200328,"Kec. Mawasangka Tengah"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200325,"Kec. Mawasangka Timur"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200306,"Kec. Pasar Wajo"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200307,"Kec. Sampolawa"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200329,"Kec. Sangia Wambulu"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200323,"Kec. Siompu"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200334,"Kec. Siompu Barat"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200330,"Kec. Siontapia"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200326,"Kec. Talaga Raya"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200332,"Kec. Wabula"
200300,"Kab. Buton, Prov. Sulawesi Tenggara",200331,"Kec. Wolowa"
201400,"Kab. Buton Selatan, Prov. Sulawesi Tenggara",201401,"Kec. Batauga"
201400,"Kab. Buton Selatan, Prov. Sulawesi Tenggara",201404,"Kec. Batu Atas"
201400,"Kab. Buton Selatan, Prov. Sulawesi Tenggara",201407,"Kec. Kadatua"
201400,"Kab. Buton Selatan, Prov. Sulawesi Tenggara",201403,"Kec. Lapandewa"
201400,"Kab. Buton Selatan, Prov. Sulawesi Tenggara",201402,"Kec. Sampolawa"
201400,"Kab. Buton Selatan, Prov. Sulawesi Tenggara",201406,"Kec. Siompu"
201400,"Kab. Buton Selatan, Prov. Sulawesi Tenggara",201405,"Kec. Siompu Barat"
201600,"Kab. Buton Tengah, Prov. Sulawesi Tenggara",201606,"Kec. Gu"
201600,"Kab. Buton Tengah, Prov. Sulawesi Tenggara",201601,"Kec. Lakudo"
201600,"Kab. Buton Tengah, Prov. Sulawesi Tenggara",201604,"Kec. Mawasangka"
201600,"Kab. Buton Tengah, Prov. Sulawesi Tenggara",201603,"Kec. Mawasangka Tengah"
201600,"Kab. Buton Tengah, Prov. Sulawesi Tenggara",201602,"Kec. Mawasangka Timur"
201600,"Kab. Buton Tengah, Prov. Sulawesi Tenggara",201607,"Kec. Sangia Wambulu"
201600,"Kab. Buton Tengah, Prov. Sulawesi Tenggara",201605,"Kec.Talaga Raya"
201000,"Kab. Buton Utara, Prov. Sulawesi Tenggara",201005,"Kec. Bonegunu"
201000,"Kab. Buton Utara, Prov. Sulawesi Tenggara",201004,"Kec. Kambowa"
201000,"Kab. Buton Utara, Prov. Sulawesi Tenggara",201001,"Kec. Kulisusu"
201000,"Kab. Buton Utara, Prov. Sulawesi Tenggara",201002,"Kec. Kulisusu Barat"
201000,"Kab. Buton Utara, Prov. Sulawesi Tenggara",201003,"Kec. Kulisusu Utara"
201000,"Kab. Buton Utara, Prov. Sulawesi Tenggara",201006,"Kec. Wakorumba Utara"
200400,"Kab. Kolaka, Prov. Sulawesi Tenggara",200413,"Kec. Baula"
200400,"Kab. Kolaka, Prov. Sulawesi Tenggara",200430,"Kec. Iwoimendaa"
200400,"Kab. Kolaka, Prov. Sulawesi Tenggara",200406,"Kec. Kolaka"
200400,"Kab. Kolaka, Prov. Sulawesi Tenggara",200415,"Kec. Latambaga"
200400,"Kab. Kolaka, Prov. Sulawesi Tenggara",200422,"Kec. Polinggona"
200400,"Kab. Kolaka, Prov. Sulawesi Tenggara",200402,"Kec. Pomalaa"
200400,"Kab. Kolaka, Prov. Sulawesi Tenggara",200416,"Kec. Samaturu"
200400,"Kab. Kolaka, Prov. Sulawesi Tenggara",200412,"Kec. Tanggetada"
200400,"Kab. Kolaka, Prov. Sulawesi Tenggara",200421,"Kec. Toari"
200400,"Kab. Kolaka, Prov. Sulawesi Tenggara",200401,"Kec. Watubangga"
200400,"Kab. Kolaka, Prov. Sulawesi Tenggara",200407,"Kec. Wolo"
200400,"Kab. Kolaka, Prov. Sulawesi Tenggara",200403,"Kec. Wundulako"
201100,"Kab. Kolaka Timur, Prov. Sulawesi Tenggara",201121,"Kec. Aere"
201100,"Kab. Kolaka Timur, Prov. Sulawesi Tenggara",201122,"Kec. Dangia"
201100,"Kab. Kolaka Timur, Prov. Sulawesi Tenggara",201112,"KEC. LADONGI"
201100,"Kab. Kolaka Timur, Prov. Sulawesi Tenggara",201115,"Kec. Lalolae"
201100,"Kab. Kolaka Timur, Prov. Sulawesi Tenggara",201114,"KEC. LAMBANDIA"
201100,"Kab. Kolaka Timur, Prov. Sulawesi Tenggara",201111,"Kec. Loea"
201100,"Kab. Kolaka Timur, Prov. Sulawesi Tenggara",201116,"KEC. MOWEWE"
201100,"Kab. Kolaka Timur, Prov. Sulawesi Tenggara",201113,"KEC. POLI-POLIA"
201100,"Kab. Kolaka Timur, Prov. Sulawesi Tenggara",201118,"KEC. TINONDO"
201100,"Kab. Kolaka Timur, Prov. Sulawesi Tenggara",201119,"KEC. TIRAWUTA"
201100,"Kab. Kolaka Timur, Prov. Sulawesi Tenggara",201120,"Kec. Ueesi"
201100,"Kab. Kolaka Timur, Prov. Sulawesi Tenggara",201117,"KEC. ULUIWOI"
200800,"Kab. Kolaka Utara, Prov. Sulawesi Tenggara",200803,"Kec. Batuputih"
200800,"Kab. Kolaka Utara, Prov. Sulawesi Tenggara",200813,"Kec. Katoi"
200800,"Kab. Kolaka Utara, Prov. Sulawesi Tenggara",200805,"Kec. Kodeoha"
200800,"Kab. Kolaka Utara, Prov. Sulawesi Tenggara",200808,"Kec. Lambai"
200800,"Kab. Kolaka Utara, Prov. Sulawesi Tenggara",200801,"Kec. Lasusua"
200800,"Kab. Kolaka Utara, Prov. Sulawesi Tenggara",200806,"Kec. Ngapa"
200800,"Kab. Kolaka Utara, Prov. Sulawesi Tenggara",200802,"Kec. Pakue"
200800,"Kab. Kolaka Utara, Prov. Sulawesi Tenggara",200810,"Kec. Pakue Tengah"
200800,"Kab. Kolaka Utara, Prov. Sulawesi Tenggara",200811,"Kec. Pakue Utara"
200800,"Kab. Kolaka Utara, Prov. Sulawesi Tenggara",200812,"Kec. Porehu"
200800,"Kab. Kolaka Utara, Prov. Sulawesi Tenggara",200804,"Kec. Ranteangin"
200800,"Kab. Kolaka Utara, Prov. Sulawesi Tenggara",200814,"Kec. Tiwu"
200800,"Kab. Kolaka Utara, Prov. Sulawesi Tenggara",200890,"Kec. Tolala"
200800,"Kab. Kolaka Utara, Prov. Sulawesi Tenggara",200809,"Kec. Watunohu"
200800,"Kab. Kolaka Utara, Prov. Sulawesi Tenggara",200807,"Kec. Wawo"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200118,"Kec. Abuki"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200134,"Kec. Amonggedo"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200140,"Kec. Anggaberi"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200149,"Kec. Anggalomoare"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200154,"Kec. Anggotoa"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200144,"Kec. Asinua"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200131,"Kec. Besulutu"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200124,"Kec. Bondoala"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200142,"Kec. Kapoiala"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200143,"Kec. Konawe"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200147,"Kec. Lalonggasumeeto"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200112,"Kec. Lambuya"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200130,"Kec. Latoma"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200133,"Kec. Meluhu"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200150,"Kec. Morosi"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200148,"Kec. Onembute"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200152,"Kec. Padangguni"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200114,"Kec. Pondidaha"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200132,"Kec. Puriala"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200139,"Kec. Routa"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200109,"Kec. Sampara"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200108,"Kec. Soropia"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200128,"Kec. Tongauna"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200153,"Kec. Tongauna Utara"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200125,"Kec. Uepai"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200116,"Kec. Unaaha"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200115,"Kec. Wawotobi"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200126,"Kec. Wonggeduku"
200100,"Kab. Konawe, Prov. Sulawesi Tenggara",200151,"Kec. Wonggeduku Barat"
201200,"Kab. Konawe Kepulauan, Prov. Sulawesi Tenggara",201201,"Kec. Wawonii Barat"
201200,"Kab. Konawe Kepulauan, Prov. Sulawesi Tenggara",201206,"Kec. Wawonii Selatan"
201200,"Kab. Konawe Kepulauan, Prov. Sulawesi Tenggara",201207,"Kec. Wawonii Tengah"
201200,"Kab. Konawe Kepulauan, Prov. Sulawesi Tenggara",201205,"Kec. Wawonii Tenggara"
201200,"Kab. Konawe Kepulauan, Prov. Sulawesi Tenggara",201204,"Kec. Wawonii Timur"
201200,"Kab. Konawe Kepulauan, Prov. Sulawesi Tenggara",201203,"Kec. Wawonii Timur Laut"
201200,"Kab. Konawe Kepulauan, Prov. Sulawesi Tenggara",201202,"Kec. Wawonii Utara"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200509,"Kec. Andolo"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200523,"Kec. Andoolo Barat"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200511,"Kec. Angata"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200515,"Kec. Baito"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200522,"Kec. Basala"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200521,"Kec. Benua"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200513,"Kec. Buke"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200508,"Kec. Kolono"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200527,"Kec. Kolono Timur"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200503,"Kec. Konda"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200516,"Kec. Laeya"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200504,"Kec. Lainea"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200512,"Kec. Lalembuu"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200507,"Kec. Landono"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200510,"Kec. Laonti"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200505,"Kec. Moramo"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200517,"Kec. Moramo Utara"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200520,"Kec. Mowila"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200502,"Kec. Palangga"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200514,"Kec. Palangga Selatan"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200506,"Kec. Ranomeeto"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200519,"Kec. Ranomeeto Barat"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200525,"Kec. Sabulakoa"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200501,"Kec. Tinanggea"
200500,"Kab. Konawe Selatan, Prov. Sulawesi Tenggara",200518,"Kec. Wolasi"
200900,"Kab. Konawe Utara, Prov. Sulawesi Tenggara",200909,"Kec. Andowia"
200900,"Kab. Konawe Utara, Prov. Sulawesi Tenggara",200904,"Kec. Asera"
200900,"Kab. Konawe Utara, Prov. Sulawesi Tenggara",200911,"Kec. Landawe"
200900,"Kab. Konawe Utara, Prov. Sulawesi Tenggara",200901,"Kec. Langgikima"
200900,"Kab. Konawe Utara, Prov. Sulawesi Tenggara",200906,"Kec. Lasolo"
200900,"Kab. Konawe Utara, Prov. Sulawesi Tenggara",200912,"Kec. Lasolo Kepulauan"
200900,"Kab. Konawe Utara, Prov. Sulawesi Tenggara",200903,"Kec. Lembo"
200900,"Kab. Konawe Utara, Prov. Sulawesi Tenggara",200902,"Kec. Molawe"
200900,"Kab. Konawe Utara, Prov. Sulawesi Tenggara",200910,"Kec. Motui"
200900,"Kab. Konawe Utara, Prov. Sulawesi Tenggara",200908,"Kec. Oheo"
200900,"Kab. Konawe Utara, Prov. Sulawesi Tenggara",200907,"Kec. Sawa"
200900,"Kab. Konawe Utara, Prov. Sulawesi Tenggara",200913,"Kec. Wawolesea"
200900,"Kab. Konawe Utara, Prov. Sulawesi Tenggara",200905,"Kec. Wiwirano"
200200,"Kab. Muna, Prov. Sulawesi Tenggara",200225,"Kec. Barangka"
200200,"Kab. Muna, Prov. Sulawesi Tenggara",200227,"Kec. Batalaiworu"
200200,"Kab. Muna, Prov. Sulawesi Tenggara",200238,"Kec. Batukara"
200200,"Kab. Muna, Prov. Sulawesi Tenggara",200233,"Kec. Bone"
200200,"Kab. Muna, Prov. Sulawesi Tenggara",200228,"Kec. Duruka"
200200,"Kab. Muna, Prov. Sulawesi Tenggara",200219,"Kec. Kabangka"
200200,"Kab. Muna, Prov. Sulawesi Tenggara",200203,"Kec. Kabawo"
200200,"Kab. Muna, Prov. Sulawesi Tenggara",200207,"Kec. Katobu"
200200,"Kab. Muna, Prov. Sulawesi Tenggara",200234,"Kec. Kontu Kowuna"
200200,"Kab. Muna, Prov. Sulawesi Tenggara",200216,"Kec. Kontunaga"
200200,"Kab. Muna, Prov. Sulawesi Tenggara",200206,"Kec. Kusambi"
200200,"Kab. Muna, Prov. Sulawesi Tenggara",200229,"Kec. Lasalepa"
200200,"Kab. Muna, Prov. Sulawesi Tenggara",200205,"Kec. Lawa"
200200,"Kab. Muna, Prov. Sulawesi Tenggara",200215,"Kec. Lohia"
200200,"Kab. Muna, Prov. Sulawesi Tenggara",200218,"Kec. Maginti"
200200,"Kab. Muna, Prov. Sulawesi Tenggara",200220,"Kec. Maligano"
200200,"Kab. Muna, Prov. Sulawesi Tenggara",200235,"Kec. Marobo"
